"amenity","name","latitude","longitude","ogc id","OSM way id"
"school","Shree Jal Binayak Primary School",27.6544763,85.2759673,1464.0,"222139256"
"school","Nawa Jyoti Primary School",27.6704276,85.2791594,1465.0,"222140942"
"school","Salvinia Academy",27.6695045,85.2824909,1466.0,"222140943"
"school","Panga Seconday Boarding School",27.67111875,85.28189305000001,1467.0,"222142208"
"school","Ujjwal Sishu Niketan Academy",27.66877675,85.2821084,1468.0,"222142209"
"school","Nawa Manjushree Secondary School",27.72907245,85.35858335,1469.0,"222147049"
"school","Norkhil Secondary Boarding School",27.744842249999998,85.3557724,1470.0,"222147050"
"school","Oscar Scholar's Academy",27.731388850000002,85.35990340000001,1471.0,"222147051"
"school","Pioneer International Public School",27.73551245,85.35887375,1472.0,"222147052"
"school","Prasanti Sikshya Sadan",27.730866,85.35880035,1473.0,"222147054"
"school","Pushpalal Memorial Higher Secondary School",27.73228785,85.359025,1474.0,"222147055"
"school","Samten Memorial Educational Academy",27.740307,85.36112315,1475.0,"222147056"
"school","Sarada Academy",27.7400214,85.3604192,1476.0,"222147057"
"school","Shree Gram Sikshya Higher Secondary School",27.740885300000002,85.36396855000001,1477.0,"222147058"
"school","Janhait Rastriya Pra Vi",27.7008659,84.5373048,2761.0,"338732351"
"school","Tirupati English Boarding School",27.7436533,85.3569033,1478.0,"222147059"
"school","Yuyutsu English School",27.7362694,85.3558402,1479.0,"222147060"
"school","Fairyland International School",27.7421248,85.35439310000001,1480.0,"222148828"
"school","Hundred Star International School",27.744952050000002,85.3601015,1481.0,"222148829"
"school","Nepal Charter Pre School",27.74637505,85.35679445,1482.0,"222148830"
"school","Trijyoti Higher Secondary School",27.7344237,85.36247555,1483.0,"222148831"
"school","Shree Taudaha Rastriya Higher Secondary School",27.65102565,85.28379985000001,1484.0,"222152840"
"school","Subhakamana Academy",27.65241735,85.28020175,1485.0,"222152841"
"school","Shree Adinath Secondary School",27.6663088,85.2936482,1486.0,"222153435"
"school","Bagh Bhairab Boarding High School",27.67418475,85.27993395,1487.0,"222154220"
"school","Kirtipur Secondary School",27.675397150000002,85.27654505000001,1488.0,"222154221"
"school","Angel Academy",27.676328849999997,85.2741121,1489.0,"222154346"
"school","Creative Academy",27.67418305,85.2761959,1490.0,"222161381"
"school","World Light Academy",27.6750186,85.2727755,1491.0,"222161382"
"school","National Campus",27.66877915,85.339674,1492.0,"222163712"
"college","Kathmandu University School of Management/ Education",27.6699094,85.33370529999999,1493.0,"222169996"
"kindergarten","Moral Kindergarten(Academy)",27.6718497,85.3329613,1494.0,"222169997"
"school","Little World Pre-School",27.693693449999998,85.37018215,1624.0,"222840428"
"school","Megus English School",27.67447325,85.27810585,1495.0,"222171243"
"school","Mount Marigold School",27.67394525,85.28049605000001,1496.0,"222171244"
"school","Gorakhnath Secondary School",27.675583850000002,85.2786231,1497.0,"222173915"
"school","Kirti English School",27.67414645,85.27732015,1498.0,"222173916"
"school","South Valley English Secondary School",27.6752793,85.27258979999999,1499.0,"222173917"
"school","Oracle English Medium School",27.67207605,85.3325318,1500.0,"222175867"
"school","Shree Shanti Vidhyashram Higher Secondary School",27.672389,85.3282281,1501.0,"222175868"
"school","Subhakamana Boarding School",27.672564,85.3297952,1502.0,"222175869"
"school","Gurukul National School",27.70436115,85.34791075000001,1503.0,"222180844"
"school","Keta Keti Spowc Free School",27.706618650000003,85.35038305,1504.0,"222180845"
"school","Midland English School",27.70250705,85.3477582,1505.0,"222180849"
"college","Nepal Institute of Medical Science and Technology",27.705106200000003,85.3474271,1506.0,"222180851"
"school","New Shrine Boarding School",27.704754100000002,85.3487103,1507.0,"222180854"
"school","Shree Bal Batika Secondary School",27.70490565,85.35068595,1508.0,"222180857"
"school","Shree Sharada Higher Secondary School",27.70172025,85.35005720000001,1509.0,"222180858"
"school","Annapurna English Boarding High School",27.667280599999998,85.3036397,1566.0,"222716498"
"school","Shree Sharada Lower Secondary School",27.70506355,85.35176515,1510.0,"222180859"
"school","Ideal Peace Boarding School",27.6721813,85.3267323,1511.0,"222182626"
"kindergarten","Little Flower Child Care Centre",27.6722845,85.3322842,1512.0,"222182627"
"school","Advanced College of Engineering and Management",27.7042695,85.28325964999999,1513.0,"222254771"
"school","Wilson Academy",27.70338795,85.28430145,1514.0,"222255329"
"school","Gurukul Pearl's school",27.70299765,85.28594865,1515.0,"222255710"
"school","Harvard International School",27.699678849999998,85.2860173,1516.0,"222255848"
"school","Gaurishanker Higher Secondary School",27.7022303,85.28673225,1517.0,"222256678"
"school","Tiny Toys Kindergarten",27.7026778,85.28720999999999,1518.0,"222258194"
"school","Everest International College",27.6975211,85.29200955,1519.0,"222258459"
"school","Swayambhu English Boarding School",27.715973050000002,85.29397345000001,1520.0,"222258498"
"school","Capital Hill Academy",27.6992615,85.28841745,1521.0,"222267299"
"school","Zenith English Secondary School",27.6993376,85.28721445,1522.0,"222269822"
"school","Sirius Higher Secondary School",27.70041,85.2835489,1523.0,"222271306"
"school","Rising Star College of Management",27.6988753,85.2853561,1524.0,"222272515"
"school","Mahendra Adarsha Vidyashram Higher Secondary School",27.658309250000002,85.32605815,1525.0,"222337832"
"college","College of Journalism and Mass Communication(CJMC)",27.674390199999998,85.3416063,1526.0,"222349192"
"school","Jugal English Boarding School",27.6457494,85.32591575000001,1527.0,"222350738"
"kindergarten","Bethel International Academy",27.6673711,85.3062768,1567.0,"222716499"
"school","Happy Home International School",27.64463405,85.327403,1528.0,"222351206"
"school","Dhapakhel English School",27.6306796,85.3281432,1529.0,"222354207"
"college","Quest International College",27.6682282,85.33260815,1530.0,"222459960"
"school","Bal Dikshya Sadan Higher Secondary School",27.66887865,85.33242125000001,1531.0,"222460710"
"school","Adarsha Kanya Niketan Higher Secondary School",27.67350305,85.326097,1532.0,"222465893"
"school","Shree Buddhanagar Lower Secondary School",27.688811049999998,85.32855459999999,1533.0,"222467452"
"college","Jesus College",27.65280405,85.31933655,1534.0,"222489116"
"school","Mount Carmel school",27.6546467,85.32114345,1535.0,"222489117"
"college","Hope International College",27.6563506,85.32236125,1536.0,"222489135"
"kindergarten","Baby Zone Montessori Pre-School",27.694630699999998,85.28414925,1537.0,"222495751"
"school","Edify International School",27.69320465,85.28502399999999,1538.0,"222495752"
"school","Janapath Secondary School",27.693386099999998,85.2838259,1539.0,"222495754"
"school","Pinnacle Scholars' Academy",27.6941381,85.28331385,1540.0,"222495756"
"school","Choina Binayak Guru Ganesh School",27.64494345,85.31422675,1541.0,"222498681"
"school","Gyan Bigyan Secondary Boarding School",27.651232450000002,85.31713855000001,1542.0,"222498683"
"school","Jupiter English school",27.6590742,85.3174075,1543.0,"222498684"
"school","Little Step Child Development Center",27.65233645,85.31908354999999,1544.0,"222498685"
"school","Phoenix English School",27.6496298,85.31578875,1545.0,"222498687"
"school","Sampurna School",27.65146525,85.3193565,1546.0,"222498688"
"school","Shree Mahalaxmi Lower secondary school",27.65086615,85.31775295,1547.0,"222498690"
"school","Aasha Primary School",27.65992345,85.31689985,1548.0,"222499711"
"school","Bandana Progressive High School",27.6918005,85.2857764,1549.0,"222531029"
"school","Eternal Shalom Secondary School",27.59305405,85.3229585,1550.0,"222585722"
"college","Jana Bhawana Campus",27.5977565,85.32407405000001,1551.0,"222585723"
"school","Kanchan Secondary School",27.5966878,85.32384015,1552.0,"222585724"
"school","Sangrila International School",27.596238,85.3293607,1553.0,"222585773"
"school","Hilltop Higher Secondary School",27.6008979,85.32177405,1554.0,"222586107"
"school","Valley English School",27.60210115,85.3226865,1555.0,"222586108"
"school","Baudha Sikshya School",27.605136899999998,85.32668515,1556.0,"222586444"
"school","Emerald English School",27.6031891,85.3278674,1557.0,"222586445"
"school","Shree Bajrabarahi Secondary School",27.604663549999998,85.3270749,1558.0,"222586652"
"school","Jyotidaya Community School",27.60724295,85.32771555,1559.0,"222587488"
"school","Shantaneshwor Vidya Mandir",27.60905885,85.33183255,1560.0,"222587489"
"school","Bajra Academy",27.60644485,85.3343398,1561.0,"222587490"
"school","Nawajyoti Lower Secondary School",27.60787805,85.33684135,1562.0,"222587541"
"school","Nepal Rastriya Vidhyapith",27.02563285,84.88287944999999,1563.0,"222644488"
"college","Nepal Ayurved Medical College",27.024838250000002,84.88321730000001,1564.0,"222644672"
"school","East-West English Boarding School",27.68709295,85.29841045,1568.0,"222716500"
"school","Grace Academy",27.664885050000002,85.3030895,1569.0,"222716501"
"school","Living Stone Academy",27.66409905,85.3047059,1570.0,"222716502"
"school","Pathshala Nepal Foundation, Bagdol",27.6679114,85.3055598,1571.0,"222716503"
"school","Pragyan School",27.6882396,85.29885304999999,1572.0,"222716504"
"school","Sudesha High School",27.6637602,85.3037391,1573.0,"222716506"
"school","Blue Wren International Boarding School",27.6942582,85.28124575,1574.0,"222716691"
"school","Cambridge International Boarding Higher Secondary School",27.693581100000003,85.28039899999999,1575.0,"222716692"
"school","Climax Environmental English Boarding School",27.6932518,85.27829805,1576.0,"222716693"
"school","Standard Co-ed High School",27.694191500000002,85.28080675,1577.0,"222716694"
"school","Mt. Kailash School",27.73497755,85.3567845,1578.0,"222738521"
"school","Ratna Rajya Secondary School",27.721701850000002,85.2502619,1579.0,"222740642"
"school","Orchid College",27.6974415,85.34970335,1580.0,"222752995"
"school","Kathmandu New Castle School",27.746018749999998,85.33576345,1581.0,"222753145"
"college","Kathmandu Nursing Campus",27.7466466,85.33569315,1582.0,"222753146"
"kindergarten","Sano Pathshala",27.750485599999998,85.3334552,1583.0,"222753147"
"school","Shubha Shree Baikalpik Mahila Vidhyalaya",27.7457414,85.3279601,1584.0,"222753148"
"kindergarten","Wonderland International Pre-School",27.74909965,85.3308596,1585.0,"222753149"
"college","Brookfield College",27.69769265,85.3488,1586.0,"222753364"
"school","Summer Hill School",27.69845955,85.34743445000001,1587.0,"222754220"
"school","Landmark Education Foundation",27.6906988,85.3508875,1588.0,"222755373"
"school","Koteshwor Saraswoti School",27.68040805,85.34114205,1589.0,"222756530"
"school","Adroit Scholar's International Academy Nepal (ASIAN)",27.70008255,85.27530895,1590.0,"222761769"
"school","Amar Jyoti Higher Secondary School",27.70140155,85.27212345000001,1591.0,"222761770"
"school","Ganga Secondary School",27.6969729,85.27933245,1592.0,"222761771"
"school","Himshikhar Boarding School",27.6960761,85.2705302,1593.0,"222761772"
"school","LRI Higher Secondary School",27.6929922,85.27446855,1594.0,"222761773"
"school","Mandala International School",27.6948133,85.27847895,1595.0,"222761775"
"school","Srijana Vidhya Mandir Secondary School",27.70006545,85.2765062,1596.0,"222761776"
"school","White Pearls Academy",27.69611165,85.2775116,1597.0,"222761777"
"school","Diana Secondary School",27.67957745,85.3423554,1598.0,"222764576"
"school","Grammar Higher Secondary School",27.6788621,85.3414354,1599.0,"222764866"
"school","Manakamana English Boarding School",27.6770824,85.33862035,1600.0,"222765859"
"school","Creation International Academy",27.679973349999997,85.3376887,1601.0,"222766471"
"college","Everest College of Nursing",27.68543515,85.34369175,1602.0,"222769695"
"college","CITE",27.68410025,85.34551210000001,1603.0,"222780839"
"college","Ratna Sikshya Sadan",27.6798578,85.3485508,1604.0,"222782392"
"college","Global College and Higher Secondary School",27.6670408,85.3208369,1605.0,"222784429"
"college","Campion Academy",27.666942249999998,85.32013875,1606.0,"222784932"
"college","South Asian Institute of Management",27.66663705,85.32008125,1607.0,"222786200"
"school","Lalitpur Secondary School",27.665725000000002,85.320443,1608.0,"222786677"
"college","NEC (BHD program)",27.6654852,85.3202053,1609.0,"222787424"
"college","Oxbridge College",27.6648346,85.3200339,1610.0,"222787425"
"school","Caribbean School",27.661921999999997,85.3191462,1611.0,"222788238"
"college","Lumbini College",27.663596050000002,85.31952425,1612.0,"222788239"
"school","Delight School",27.6622894,85.31779125,1613.0,"222788500"
"kindergarten","Kids Care International Pre-School",27.666916649999997,85.31645695,1614.0,"222788943"
"school","Pumori Primary School",27.6646506,85.31662499999999,1615.0,"222788944"
"school","Bhimeshwor Academy",27.6952425,85.3713865,1616.0,"222839425"
"school","Nirmal Jyoti English School",27.6945774,85.37235075000001,1617.0,"222839426"
"school","Satya Sai School",27.704107049999998,85.3466169,1618.0,"222839525"
"school","New Holy Cross School",27.69887715,85.37113224999999,1619.0,"222839949"
"school","New Star Pole English school",27.6956811,85.3688781,1620.0,"222839950"
"school","Monastic Public School",27.696840799999997,85.37446085,1621.0,"222840370"
"school","Puspa Batika Lower Secondary School",27.6968514,85.37252785,1622.0,"222840371"
"school","Care English Boarding School",27.705328299999998,85.3458773,1623.0,"222840384"
"school","Namaste Academy",27.69627135,85.37699845,1625.0,"222840429"
"school","Shree Mangaladevi Secondary School",27.70769675,85.34303505,1626.0,"222842146"
"school","Amar Jyoti English Boarding School",27.6947094,85.28566205,1627.0,"222842637"
"school","Ganesh Man Singh Multiple Campus",27.691841850000003,85.2849266,1628.0,"222842638"
"school","Kalanki English Medium School",27.69155865,85.2861614,1629.0,"222842639"
"kindergarten","Wonderland Kindergarten",27.691791000000002,85.28332520000001,1630.0,"222842640"
"school","Intensive International Academy",27.69669985,85.29531374999999,1631.0,"222843739"
"school","Sai Nilayam Secondary Boarding School",27.6968801,85.29606849999999,1632.0,"222843740"
"college","Morgan Academy",27.6706959,85.3192485,1633.0,"222846433"
"college","United Academy",27.6693034,85.31848984999999,1634.0,"222850134"
"school","Best Group Vision Schooll",27.6886245,85.35803945,1635.0,"222852321"
"school","Leads Academy",27.68657605,85.3637528,1636.0,"222852322"
"school","Highland English School",27.695766900000002,85.3655187,1637.0,"222854154"
"school","Special School for Disabled and Rehabilitation center",27.6949749,85.36262745,1638.0,"222854155"
"school","Euro International School",27.697234,85.36794485,1639.0,"222854930"
"school","Hope Educational Academy",27.697546799999998,85.38025925,1640.0,"222854931"
"school","Manohara English School",27.6969173,85.3776881,1641.0,"222854932"
"school","New Monalist School",27.7006939,85.3826887,1642.0,"222854933"
"school","Ganesh nibash",27.679361049999997,84.5444517,2762.0,"338732666"
"school","Highly Creative Secondary School",27.70386845,85.38006150000001,1643.0,"222855124"
"school","Hill Town Higher Secondary School",27.67994595,85.27641165,1644.0,"222858166"
"school","Kirtipur English Boarding School",27.6824856,85.27993165000001,1645.0,"222858167"
"school","Mangal Higher Secondary School",27.678318349999998,85.2794734,1646.0,"222858168"
"school","Indrayani Primary School",27.68243125,85.27194395,1647.0,"222858640"
"school","Kirtipur Grihini Mahila Vidhyalaya",27.679338549999997,85.27317755,1648.0,"222858641"
"school","Shree Bishwa Rastriya Secondary School",27.6774722,85.27282335000001,1649.0,"222858921"
"school","Sunlight English Secondary School",27.7138453,85.35151905000001,1650.0,"222859312"
"school","Gokarna Secondary School",27.7407994,85.40122205,1651.0,"222860803"
"school","Shree Kanti Bhairab Gurukul School",27.735649000000002,85.39702065,1652.0,"222860804"
"school","Uttar Baahini Boarding School",27.739817199999997,85.40006825,1653.0,"222860805"
"school","Genius English School",27.75742675,85.41909960000001,1654.0,"222864246"
"school","Sahayogi Higher Secondary School",27.73988935,85.38708825,1655.0,"222864247"
"school","Shree Okhreni Secondary School",27.7563478,85.42209885,1656.0,"222864248"
"school","Himshrinkhala Academy",27.74440965,85.4070606,1657.0,"222867612"
"school","Vidya Vikash School",27.710117750000002,85.3756702,1913.0,"224192628"
"school","Shree Bal Sudhar Secondary School",27.745646100000002,85.40471135,1658.0,"222867613"
"school","Swet Barahi School",27.75255525,85.41442215000001,1659.0,"222867614"
"school","Shree Chandikashwori Secondary School",27.74804085,85.40405924999999,1660.0,"222867818"
"school","Niharika Pubic School",27.6665409,85.32979675,1661.0,"222872081"
"school","Prabhat Higher Secondary School",27.6673274,85.33086255,1662.0,"222872082"
"school","Gyankunj School",27.6928716,85.2906118,1663.0,"222872125"
"kindergarten","New Spring Kindergarten",27.6935345,85.29095195,1664.0,"222872127"
"kindergarten","Rising Star Kindergarten",27.6862581,85.2946668,1665.0,"222872128"
"school","Telic International Model English School (Times)",27.690006,85.29099815000001,1666.0,"222872130"
"school","United Scholars' Academy",27.68906365,85.28712709999999,1667.0,"222872132"
"school","Richmond Academy",27.690649550000003,85.2891886,1668.0,"222872151"
"school","Shramjit Kishor School",27.6671449,85.32941414999999,1669.0,"222872742"
"school","Marigold High English School",27.66510545,85.3287431,1670.0,"222873308"
"school","Gloria School",27.6876643,85.2911917,1671.0,"222874297"
"school","Kathmandu Bonsai Academy",27.6876459,85.29315439999999,1672.0,"222874298"
"school","Bal Bikash Secondary School",27.66745545,85.32700395,1673.0,"222878227"
"school","National Children School",27.66716725,85.326097,1674.0,"222878228"
"school","Unique Model Academy",27.6670492,85.32701019999999,1675.0,"222878229"
"school","",27.6675223,85.3270248,1676.0,"222878245"
"school","Prasadi Academy",27.671271599999997,85.31720895,1677.0,"222878846"
"college","Unique College of Management",27.67087155,85.3189922,1678.0,"222878847"
"school","Yala Newa International School",27.6707258,85.31825169999999,1679.0,"222878848"
"college","Caribbean College",27.67011705,85.31576415,1680.0,"222880572"
"college","Ambrosia International College",27.6715023,85.31530670000001,1681.0,"222881665"
"school","Covenient Academy",27.66302365,85.30999704999999,1682.0,"223013349"
"school","Kids Learning Center",27.66435405,85.3120119,1683.0,"223013351"
"college","Central Degree College",27.66408095,85.314118,1684.0,"223015857"
"school","Modern Graded School",27.664445049999998,85.3128738,1685.0,"223015858"
"school","Saraswoti Vidya Mandir",27.664809050000002,85.3160326,1686.0,"223017263"
"school","Ajaya Sikshya Sadan",27.6625704,85.315748,1687.0,"223023486"
"school","Milestone School",27.66691465,85.32556735,1688.0,"223025541"
"school","Supervision English School",27.667210949999998,85.3254235,1689.0,"223025542"
"school","Pinnacle Academy School",27.6665217,85.32470165000001,1690.0,"223026239"
"school","Araniko International Academy",27.6595349,85.32164259999999,1691.0,"223031883"
"school","Disneyland  Montessori",27.6595871,85.32125495,1692.0,"223031884"
"school","Nalanda Secondary School",27.6605225,85.3230788,1693.0,"223031885"
"school","Yasuma Montessori",27.659688799999998,85.3209014,1694.0,"223031886"
"school","Bright Future School",27.659857199999998,85.3225898,1695.0,"223032879"
"school","Maya Children School",27.6595034,85.3226095,1696.0,"223032880"
"school","MoonLight School",27.65995835,85.32326839999999,1697.0,"223032881"
"school","Emerald Academy and NIMS",27.66641525,85.3254606,1698.0,"223033986"
"school","Patan Academy",27.6666974,85.3242591,1699.0,"223033988"
"college","Einstein Academy",27.66131635,85.31764515,1700.0,"223034122"
"kindergarten","Garfield Academy",27.6616773,85.31679869999999,1701.0,"223034123"
"school","Children Talent Hunt Pre-Primary School",27.66810375,85.32457185000001,1702.0,"223086842"
"school","Sijan Pre-Primary school",27.6678122,85.32514635,1703.0,"223086843"
"school","daffodil public school",27.73398455,85.35249239999999,1704.0,"223089897"
"college","Santowna Memorial Multiple College",27.6891515,85.3450589,1705.0,"223089904"
"school","Nawa Yuyutshu School",27.73568325,85.35369095,1706.0,"223090047"
"school","Saurya International Higher Secondary School",27.69312035,85.3461202,1707.0,"223091832"
"college","HAM'S Nursing College",27.6852432,85.32937095,1708.0,"223091875"
"school","Lalit Kalyan Kendra Lower Secondary School",27.6729622,85.33021865,1709.0,"223092412"
"school","Siddheshwor Secondary School",27.6868987,85.34400685,1710.0,"223093013"
"school","Shree Nepal Bedh Vidhyashram",27.709372199999997,85.34515640000001,1711.0,"223093275"
"school","Gajurmukhi Secondary Boarding School",27.714888000000002,85.26001965,1730.0,"223230012"
"school","Mt. Sinai English Boarding School",27.68809215,85.3408207,1712.0,"223093414"
"school","Everest Florida Higher Secondary English Boarding School",27.69200675,85.34084730000001,1713.0,"223093896"
"school","Pioneer Scholars' Academy",27.6964559,85.34156785,1714.0,"223100712"
"school","Indradhanush Higher Secondary School",27.6960306,85.3440708,1715.0,"223101414"
"school","Princeton International Higher Secondary School",27.6888118,85.34399035,1716.0,"223104048"
"college","School of Geomatics",27.6976819,85.34266445,1717.0,"223106674"
"school","Babylon National School",27.694276700000003,85.3470385,1718.0,"223107335"
"school","Aruni Secondary English Boarding School",27.737338049999998,85.30657925,1719.0,"223132669"
"kindergarten","Mount Green Montessori",27.7381381,85.30803900000001,1720.0,"223132670"
"school","Siddhartha Vanasthali Institute",27.72579995,85.2980403,1721.0,"223132671"
"school","Trilok Children's Academy",27.7382339,85.30708494999999,1722.0,"223132672"
"school","Bal Kumari Secondary School",27.6687318,85.3248882,1723.0,"223139343"
"school","Lok Smriti Secondary School",27.667588000000002,85.33200415,1724.0,"223139344"
"school","Yasodhara Baudha Secondary School",27.66928425,85.32585105,1725.0,"223139345"
"school","Sitaram Higher Secondary School",27.71839895,85.25690915,1726.0,"223228944"
"school","Yashyaswi Secondary School",27.7173812,85.27124015000001,1727.0,"223228945"
"school","Shishu Nikunja secondary school",27.718428350000003,85.27003345,1728.0,"223229436"
"school","Maha manjushree higher secondary school",27.7188919,85.26904715,1729.0,"223229575"
"school","Milestone International English Boarding School",27.722577100000002,85.2488424,1731.0,"223230040"
"school","Capital Hill Secondary School",27.7109528,85.27690455,1732.0,"223230114"
"school","Everest College of Engineering and Management",27.71058505,85.27692865,1733.0,"223230123"
"school","Big Buddha National Academy",27.7131355,85.27523465,1734.0,"223230169"
"school","Pascal International Academy",27.726449000000002,85.31336049999999,1735.0,"223231636"
"school","Shree Little Star Boarding School",27.5959789,84.50307825,1736.0,"223257167"
"school","Forward Academy",27.73543255,85.31285464999999,1737.0,"223270496"
"school","Anal Jyoti Boarding School",27.6425422,85.3194934,1738.0,"223273044"
"school","Oasis English School",27.64419655,85.3159754,1739.0,"223273051"
"kindergarten","Euro Kids",27.6401668,85.31824975,1740.0,"223274581"
"school","Lalitpur Academy",27.6400069,85.32113580000001,1741.0,"223274582"
"college","Modern Technical College",27.65026585,85.3210162,1742.0,"223274583"
"school","Shree Moti Binayak School",27.639971799999998,85.31839070000001,1743.0,"223274584"
"kindergarten","Elvid's Academy",27.635747199999997,85.3192301,1744.0,"223275036"
"kindergarten","Mother Ganga Day Care and Pre school",27.637696400000003,85.3183133,1745.0,"223275037"
"school","Cupid Children's Home Academy",27.75113065,85.31761755,1746.0,"223275406"
"school","Edu Summit English School",27.75189095,85.31745765,1747.0,"223275407"
"school","Jalupa Secondary School",27.750359500000002,85.31982930000001,1748.0,"223275410"
"school","Malashree English School",27.7588864,85.3176586,1749.0,"223275412"
"kindergarten","School of Leaders (SOL)",27.74142825,85.32184154999999,1750.0,"223275413"
"school","Nava Suryodaya English School",27.63453845,85.31987419999999,1751.0,"223275560"
"school","Siddhartha Secondary School",27.63429005,85.3222272,1752.0,"223275561"
"school","Shree Bal Kumari School",27.63031355,85.32052329999999,1753.0,"223275968"
"school","Williams Public English School",27.6295531,85.32001249999999,1754.0,"223276875"
"school","Celestial Home English Medium School",27.7321363,85.3520959,1755.0,"223287452"
"school","Joseph High School",27.729444899999997,85.35466955000001,1756.0,"223287453"
"school","Little Skills International School",27.73259925,85.35300305,1757.0,"223287454"
"school","Mt. Everest English School",27.73289865,85.35297015,1758.0,"223287455"
"school","Reliance Public School",27.73068045,85.35226305,1759.0,"223287456"
"school","Akshamala Vidya Sadan",27.7047475,85.3395735,1760.0,"223299779"
"kindergarten","Best's Montessori Children House",27.70512765,85.34159829999999,1761.0,"223299780"
"school","Desh Tilak High School",27.703694249999998,85.3411503,1762.0,"223299781"
"kindergarten","Glacier Montessori and Kidz Home",27.705675,85.34144515,1763.0,"223299782"
"college","Golden Gate International College",27.70348165,85.34009345,1764.0,"223299783"
"college","Nepal College of Travel and Tourism Management",27.7077572,85.33954775000001,1765.0,"223299784"
"college","Thames International College",27.7016159,85.34226255,1766.0,"223299786"
"school","Bibhuti Pragya Niketan",27.728426849999998,85.35481250000001,1767.0,"223300840"
"school","Primary School",27.6775962,84.53269245000001,2763.0,"338732667"
"school","Pathivara Primary School",27.72734095,85.34960955,1768.0,"223300841"
"college","National Academy for Medical Science",27.7010905,85.3421652,1769.0,"223301198"
"school","Sewa Sadan School",27.70309865,85.34222545,1770.0,"223301200"
"school","Stepping Stone Pre-School",27.7034558,85.3423952,1771.0,"223301201"
"college","Vinayak College of Health Science",27.70394435,85.3436807,1772.0,"223301202"
"school","Kamal Netra Chuna Muna English Boarding School",27.6978431,85.3440753,1773.0,"223364712"
"school","Bluebell English Boarding School",27.69419105,85.34590025,1774.0,"223365207"
"school","Shree Swatantra Shikshya Sadan Primary School",27.673972300000003,85.31966495,1775.0,"223400129"
"school","National College NIST Higher Education Complex",27.7179141,85.30500695,1776.0,"223400799"
"school","Bal Binod Secondary School",27.67384855,85.31822980000001,1777.0,"223403106"
"college","Himalaya College of Engineering",27.67700275,85.3326385,1778.0,"223403107"
"school","Shramik Shanti Higher Secondary School",27.67435365,85.32910105,1779.0,"223403108"
"school","Greenfield National School",27.704271,85.28065285,1780.0,"223403151"
"college","Asian College of Medical Science and Technology",27.68468035,85.32235065,1781.0,"223407547"
"school","Danphe English Boarding School",27.6740124,85.3177125,1782.0,"223407550"
"kindergarten","IGK Pre-School",27.681155949999997,85.32604040000001,1783.0,"223407551"
"school","Janauddhar Secondary School",27.7175093,85.267865,1784.0,"223422335"
"school","Daisy Educational Academy",27.721503900000002,85.25096355,1785.0,"223424545"
"school","Jyoti Academy",27.707778949999998,85.2764725,1786.0,"223426089"
"school","Majuwa Primary School",27.724572350000003,85.22799649999999,1787.0,"223426607"
"school","Balbodh Secondary School",27.72916445,85.2372929,1788.0,"223427007"
"school","Shree Sitapaila Higher Secondary School",27.7094965,85.2808211,1789.0,"223427683"
"school","Radiant Public Boadring School",27.69984915,85.28055570000001,1790.0,"223428946"
"school","People's Academy",27.70539575,85.28164104999999,1791.0,"223429363"
"school","Bridgewater International School",27.685631700000002,85.32073894999999,1792.0,"223489386"
"school","New Millenium School",27.6857115,85.32266824999999,1793.0,"223489387"
"school","Nabin Jyoti English Boarding School",27.72671455,85.2412124,1794.0,"223489561"
"school","The Acme Academy High School",27.693827900000002,85.34477135,1795.0,"223489571"
"school","Axis International School",27.69921515,85.34366335,1796.0,"223489875"
"school","Shatabdi Secondary Boarding School",27.694072149999997,85.3452822,1797.0,"223489970"
"college","Liverpool International College",27.687750100000002,85.3344439,1798.0,"223490607"
"school","Nawa Prabhat Higher Secondary School",27.6750349,85.31577915,1799.0,"223490608"
"school","Sagarmatha Higher Secondary School",27.67454395,85.3163908,1800.0,"223490609"
"school","Sagarmatha Higher Secondary School(+2)",27.6748975,85.3161055,1801.0,"223490610"
"school","New Drighayu secondary boarding school",27.689540649999998,85.34699395000001,1802.0,"223491275"
"school","Alpha's High School",27.675318400000002,85.3128852,1803.0,"223496457"
"school","Hope Valley Scholars Academy",27.6679031,85.3443852,1804.0,"223497035"
"school","Peace point Academy",27.6645349,85.34190175,1805.0,"223497036"
"school","Shubha Aashirbad Academy",27.6593887,85.34396344999999,1806.0,"223498778"
"kindergarten","Sunshine Smile Kindergarten and Pre-School",27.685943,85.32042135,1807.0,"223499320"
"school","Azizah Pre-Primary School",27.65783555,85.3471236,1808.0,"223499981"
"college","Kantipur College of Management and Information Technology",27.698524499999998,85.3406493,1809.0,"223500010"
"school","Yashashwi Gurukul English School",27.6750561,85.30389525,1810.0,"223500012"
"school","Aakash Deep English Secondary School",27.7225701,85.3857941,1811.0,"223500438"
"school","Gokarneshwor Light Academy",27.7328567,85.3868325,1812.0,"223500439"
"college","Jaya Multiple College",27.728281000000003,85.38501869999999,1813.0,"223500440"
"school","Bal Vidya Griha",27.6663398,85.3284127,1814.0,"223500590"
"school","Vidya Sadan School",27.666435200000002,85.327764,1815.0,"223500591"
"school","Nawa Jeevan School",27.6708302,85.3024026,1816.0,"223500624"
"school","Ambience International School",27.699059050000002,85.33872665,1817.0,"223500634"
"school","Kanti Bhairab Secondary School",27.726895,85.4037643,1818.0,"223500893"
"school","Miniland English High School",27.7274199,85.403347,1819.0,"223500894"
